n,m,tau_a,tau_b,rho_a,rho_b,a_accepts,b_accepts,both_accept,p_a,p_b,bin_a,asym_difficulty
7.0,9.0,6.0,1.0,0.5555555555555556,1.0,3954096.0,2097152.0,1587500.0,0.4014824121619708,0.7569789886474609,"(0.4, 0.45]",-0.35549657648549016
7.0,9.0,5.0,2.0,0.4444444444444444,0.4444444444444444,2965625.0,4554697.0,2737353.0,0.9230273551106428,0.6009956315425593,"(0.9, 0.95]",0.3220317235680835
7.0,9.0,4.0,6.0,1.0,0.8888888888888888,16384.0,2187.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,5.0,6.0,0.1111111111111111,0.3333333333333333,4766585.0,2053593.0,2037420.0,0.4274380924708151,0.9921245349005378,"(0.4, 0.45]",-0.5646864424297227
7.0,9.0,5.0,1.0,0.2222222222222222,0.1111111111111111,4623225.0,4782968.0,4623224.0,0.9999997837007716,0.9666014909570794,"(0.95, 1.0]",0.033398292743692215
7.0,9.0,5.0,3.0,0.6666666666666666,0.7777777777777777,1565625.0,1259712.0,110784.0,0.07076023952095807,0.08794391098917848,"(0.05, 0.1]",-0.017183671468220404
7.0,9.0,6.0,0.0,0.3333333333333333,0.6666666666666666,4566456.0,216513.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,4.0,5.0,0.7777777777777777,0.6666666666666666,159744.0,697344.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,5.0,4.0,1.0,0.1111111111111111,78125.0,4766585.0,61741.0,0.7902848000000001,0.012952879262616738,"(0.75, 0.8]",0.7773319207373833
7.0,9.0,6.0,1.0,0.6666666666666666,0.0,2729376.0,4782969.0,2729376.0,1.0,0.5706447187928669,"(0.95, 1.0]",0.42935528120713307
7.0,9.0,4.0,6.0,1.0,1.0,16384.0,2187.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,5.0,2.0,0.4444444444444444,0.5555555555555556,2965625.0,4554697.0,2737353.0,0.9230273551106428,0.6009956315425593,"(0.9, 0.95]",0.3220317235680835
7.0,9.0,5.0,6.0,0.1111111111111111,0.4444444444444444,4766585.0,828873.0,813645.0,0.17069767978542288,0.9816280660607838,"(0.15, 0.2]",-0.810930386275361
7.0,9.0,5.0,1.0,0.2222222222222222,0.2222222222222222,4623225.0,4782912.0,4623168.0,0.999987670943984,0.9666010999157,"(0.95, 1.0]",0.03338657102828402
7.0,9.0,5.0,3.0,0.6666666666666666,0.8888888888888888,1565625.0,279936.0,12672.0,0.008093892215568861,0.045267489711934165,"(-0.001, 0.05]",-0.037173597496365306
7.0,9.0,6.0,0.0,0.3333333333333333,0.7777777777777777,4566456.0,32805.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,4.0,5.0,0.7777777777777777,0.7777777777777777,159744.0,159744.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,5.0,4.0,1.0,0.2222222222222222,78125.0,4623225.0,33069.0,0.4232832,0.007152799182388917,"(0.4, 0.45]",0.4161304008176111
7.0,9.0,5.0,0.0,0.0,0.0,4782969.0,4782969.0,4782969.0,1.0,1.0,"(0.95, 1.0]",0.0
7.0,9.0,6.0,1.0,0.6666666666666666,0.1111111111111111,2729376.0,4782968.0,2729375.0,0.9999996336158888,0.5706446290253249,"(0.95, 1.0]",0.42935500459056397
7.0,9.0,5.0,2.0,0.4444444444444444,0.6666666666666666,2965625.0,3882417.0,2136753.0,0.7205068071654374,0.55036669167686,"(0.7, 0.75]",0.17014011548857733
7.0,9.0,5.0,6.0,0.1111111111111111,0.5555555555555556,4766585.0,828873.0,813645.0,0.17069767978542288,0.9816280660607838,"(0.15, 0.2]",-0.810930386275361
7.0,9.0,5.0,3.0,0.6666666666666666,1.0,1565625.0,279936.0,12672.0,0.008093892215568861,0.045267489711934165,"(-0.001, 0.05]",-0.037173597496365306
7.0,9.0,5.0,1.0,0.2222222222222222,0.3333333333333333,4623225.0,4781568.0,4621824.0,0.9996969647810782,0.966591712174751,"(0.95, 1.0]",0.03310525260632713
7.0,9.0,6.0,0.0,0.3333333333333333,0.8888888888888888,4566456.0,2187.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,4.0,5.0,0.7777777777777777,0.8888888888888888,159744.0,16384.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,5.0,4.0,1.0,0.3333333333333333,78125.0,4085625.0,11565.0,0.148032,0.002830656264341441,"(0.1, 0.15]",0.14520134373565854
7.0,9.0,6.0,1.0,0.6666666666666666,0.2222222222222222,2729376.0,4782912.0,2729319.0,0.9999791161056591,0.5706396019830597,"(0.95, 1.0]",0.4293395141225994
7.0,9.0,5.0,0.0,0.0,0.1111111111111111,4782969.0,4704844.0,4704844.0,0.98366600327119,1.0,"(0.95, 1.0]",-0.016333996728809974
7.0,9.0,5.0,2.0,0.4444444444444444,0.7777777777777777,2965625.0,2470629.0,1133541.0,0.38222668071654375,0.4588066439760887,"(0.35, 0.4]",-0.07657996325954497
7.0,9.0,5.0,6.0,0.1111111111111111,0.6666666666666666,4766585.0,216513.0,204120.0,0.04282311130505383,0.9427609427609428,"(-0.001, 0.05]",-0.899937831455889
7.0,9.0,5.0,3.0,0.7777777777777777,0.0,515625.0,4782969.0,515625.0,1.0,0.1078043784101465,"(0.95, 1.0]",0.8921956215898534
7.0,9.0,5.0,1.0,0.2222222222222222,0.4444444444444444,4623225.0,4763648.0,4603904.0,0.9958208826090011,0.9664660361134996,"(0.95, 1.0]",0.029354846495501574
7.0,9.0,6.0,0.0,0.3333333333333333,1.0,4566456.0,2187.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,4.0,5.0,0.7777777777777777,1.0,159744.0,16384.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,5.0,4.0,1.0,0.4444444444444444,78125.0,2965625.0,2605.0,0.033344,0.0008783983140147523,"(-0.001, 0.05]",0.032465601685985244
7.0,9.0,6.0,1.0,0.6666666666666666,0.3333333333333333,2729376.0,4781568.0,2727975.0,0.9994866958601526,0.5705189176437521,"(0.95, 1.0]",0.42896777821640053
7.0,9.0,5.0,0.0,0.0,0.2222222222222222,4782969.0,4267344.0,4267344.0,0.8921956215898535,1.0,"(0.85, 0.9]",-0.10780437841014645
7.0,9.0,5.0,2.0,0.4444444444444444,0.8888888888888888,2965625.0,823543.0,285687.0,0.09633281348788196,0.3468999190084792,"(0.05, 0.1]",-0.25056710552059724
7.0,9.0,5.0,6.0,0.1111111111111111,0.7777777777777777,4766585.0,32805.0,25515.0,0.005352888913131728,0.7777777777777778,"(-0.001, 0.05]",-0.7724248888646461
7.0,9.0,5.0,3.0,0.7777777777777777,0.1111111111111111,515625.0,4780782.0,513438.0,0.9957585454545456,0.10739623768663788,"(0.95, 1.0]",0.8883623077679077
7.0,9.0,5.0,1.0,0.2222222222222222,0.5555555555555556,4623225.0,4763648.0,4603904.0,0.9958208826090011,0.9664660361134996,"(0.95, 1.0]",0.029354846495501574
7.0,9.0,6.0,0.0,0.4444444444444444,0.0,3954096.0,4782969.0,3954096.0,1.0,0.8267032464563329,"(0.95, 1.0]",0.17329675354366714
7.0,9.0,4.0,5.0,0.8888888888888888,0.0,16384.0,4782969.0,16384.0,1.0,0.003425487390781751,"(0.95, 1.0]",0.9965745126092183
7.0,9.0,5.0,0.0,0.0,0.3333333333333333,4782969.0,3217344.0,3217344.0,0.6726667055546459,1.0,"(0.65, 0.7]",-0.3273332944453541
7.0,9.0,5.0,4.0,1.0,0.5555555555555556,78125.0,2965625.0,2605.0,0.033344,0.0008783983140147523,"(-0.001, 0.05]",0.032465601685985244
7.0,9.0,5.0,2.0,0.4444444444444444,1.0,2965625.0,823543.0,285687.0,0.09633281348788196,0.3468999190084792,"(0.05, 0.1]",-0.25056710552059724
7.0,9.0,6.0,1.0,0.6666666666666666,0.4444444444444444,2729376.0,4763648.0,2711000.0,0.9932673255718524,0.5691016632631126,"(0.95, 1.0]",0.42416566230873975
7.0,9.0,5.0,6.0,0.1111111111111111,0.8888888888888888,4766585.0,2187.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,5.0,3.0,0.7777777777777777,0.2222222222222222,515625.0,4750164.0,482820.0,0.9363781818181818,0.10164280643784088,"(0.9, 0.95]",0.8347353753803409
7.0,9.0,5.0,1.0,0.2222222222222222,0.6666666666666666,4623225.0,4620288.0,4460544.0,0.9648122252323864,0.9654255319148936,"(0.95, 1.0]",-0.000613306682507142
7.0,9.0,6.0,0.0,0.4444444444444444,0.1111111111111111,3954096.0,4503033.0,3674160.0,0.9292035398230089,0.8159300631374453,"(0.9, 0.95]",0.11327347668556353
7.0,9.0,4.0,5.0,0.8888888888888888,0.1111111111111111,16384.0,4704844.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,5.0,0.0,0.0,0.4444444444444444,4782969.0,1817344.0,1817344.0,0.3799614841743695,1.0,"(0.35, 0.4]",-0.6200385158256305
7.0,9.0,6.0,1.0,0.6666666666666666,0.5555555555555556,2729376.0,4763648.0,2711000.0,0.9932673255718524,0.5691016632631126,"(0.95, 1.0]",0.42416566230873975
7.0,9.0,5.0,2.0,0.5555555555555556,0.0,2965625.0,4782969.0,2965625.0,1.0,0.6200385158256305,"(0.95, 1.0]",0.3799614841743695
7.0,9.0,5.0,4.0,1.0,0.6666666666666666,78125.0,1565625.0,365.0,0.004672,0.00023313373253493013,"(-0.001, 0.05]",0.00443886626746507
7.0,9.0,5.0,6.0,0.1111111111111111,1.0,4766585.0,2187.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,5.0,1.0,0.2222222222222222,0.7777777777777777,4623225.0,3932160.0,3772416.0,0.8159706698246354,0.959375,"(0.8, 0.85]",-0.14340433017536458
7.0,9.0,5.0,3.0,0.7777777777777777,0.3333333333333333,515625.0,4566456.0,380760.0,0.7384436363636364,0.08338194871471442,"(0.7, 0.75]",0.655061687648922
7.0,9.0,6.0,0.0,0.4444444444444444,0.2222222222222222,3954096.0,3523257.0,2694384.0,0.6814159292035398,0.7647423960273122,"(0.65, 0.7]",-0.08332646682377243
7.0,9.0,4.0,5.0,0.8888888888888888,0.2222222222222222,16384.0,4267344.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,5.0,0.0,0.0,0.5555555555555556,4782969.0,1817344.0,1817344.0,0.3799614841743695,1.0,"(0.35, 0.4]",-0.6200385158256305
7.0,9.0,6.0,1.0,0.6666666666666666,0.6666666666666666,2729376.0,4620288.0,2589375.0,0.9487058580422778,0.5604358429604388,"(0.9, 0.95]",0.388270015081839
7.0,9.0,5.0,4.0,1.0,0.7777777777777777,78125.0,515625.0,29.0,0.00037119999999999997,5.6242424242424246e-05,"(-0.001, 0.05]",0.0003149575757575757
7.0,9.0,5.0,2.0,0.5555555555555556,0.1111111111111111,2965625.0,4782841.0,2965497.0,0.9999568387776608,0.6200283471685553,"(0.95, 1.0]",0.3799284916091056
7.0,9.0,5.0,6.0,0.2222222222222222,0.0,4623225.0,4782969.0,4623225.0,1.0,0.966601497939878,"(0.95, 1.0]",0.03339850206012196
7.0,9.0,5.0,3.0,0.7777777777777777,0.4444444444444444,515625.0,3954096.0,222000.0,0.43054545454545456,0.05614431212595749,"(0.4, 0.45]",0.37440114241949707
7.0,9.0,5.0,1.0,0.2222222222222222,0.8888888888888888,4623225.0,2097152.0,1966080.0,0.4252615868792888,0.9375,"(0.4, 0.45]",-0.5122384131207112
7.0,9.0,6.0,0.0,0.4444444444444444,0.3333333333333333,3954096.0,2053593.0,1224720.0,0.3097345132743363,0.5963791267305645,"(0.3, 0.35]",-0.28664461345622816
7.0,9.0,4.0,5.0,0.8888888888888888,0.3333333333333333,16384.0,3217344.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,5.0,0.0,0.0,0.6666666666666666,4782969.0,697344.0,697344.0,0.14579730707014826,1.0,"(0.1, 0.15]",-0.8542026929298517
7.0,9.0,6.0,1.0,0.6666666666666666,0.7777777777777777,2729376.0,3932160.0,2090625.0,0.7659717825612887,0.5316734313964844,"(0.75, 0.8]",0.23429835116480435
7.0,9.0,5.0,4.0,1.0,0.8888888888888888,78125.0,78125.0,1.0,1.28e-05,1.28e-05,"(-0.001, 0.05]",0.0
7.0,9.0,5.0,2.0,0.5555555555555556,0.2222222222222222,2965625.0,4779705.0,2962361.0,0.9988993888303478,0.6197790449410581,"(0.95, 1.0]",0.3791203438892897
7.0,9.0,5.0,6.0,0.2222222222222222,0.1111111111111111,4623225.0,4503033.0,4343325.0,0.9394578459841344,0.964533237930968,"(0.9, 0.95]",-0.025075391946833614
7.0,9.0,5.0,3.0,0.7777777777777777,0.5555555555555556,515625.0,3954096.0,222000.0,0.43054545454545456,0.05614431212595749,"(0.4, 0.45]",0.37440114241949707
7.0,9.0,5.0,1.0,0.2222222222222222,1.0,4623225.0,2097152.0,1966080.0,0.4252615868792888,0.9375,"(0.4, 0.45]",-0.5122384131207112
7.0,9.0,6.0,0.0,0.4444444444444444,0.4444444444444444,3954096.0,828873.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,4.0,5.0,0.8888888888888888,0.4444444444444444,16384.0,1817344.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,5.0,0.0,0.0,0.7777777777777777,4782969.0,159744.0,159744.0,0.03339850206012207,1.0,"(-0.001, 0.05]",-0.9666014979398779
7.0,9.0,6.0,1.0,0.6666666666666666,0.8888888888888888,2729376.0,2097152.0,996875.0,0.36523916089245306,0.4753470420837402,"(0.35, 0.4]",-0.11010788119128712
7.0,9.0,5.0,4.0,1.0,1.0,78125.0,78125.0,1.0,1.28e-05,1.28e-05,"(-0.001, 0.05]",0.0
7.0,9.0,5.0,2.0,0.5555555555555556,0.3333333333333333,2965625.0,4746777.0,2929433.0,0.9877961643835615,0.6171414835792791,"(0.95, 1.0]",0.37065468080428243
7.0,9.0,5.0,6.0,0.2222222222222222,0.2222222222222222,4623225.0,3523257.0,3364200.0,0.7276738640234901,0.954855124108176,"(0.7, 0.75]",-0.22718126008468587
7.0,9.0,5.0,3.0,0.7777777777777777,0.6666666666666666,515625.0,2729376.0,85920.0,0.16663272727272727,0.031479722837747526,"(0.15, 0.2]",0.13515300443497974
7.0,9.0,5.0,1.0,0.3333333333333333,0.0,4085625.0,4782969.0,4085625.0,1.0,0.8542026929298517,"(0.95, 1.0]",0.14579730707014826
7.0,9.0,6.0,0.0,0.4444444444444444,0.5555555555555556,3954096.0,828873.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,4.0,5.0,0.8888888888888888,0.5555555555555556,16384.0,1817344.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,5.0,5.0,0.0,0.0,4782969.0,4782969.0,4782969.0,1.0,1.0,"(0.95, 1.0]",0.0
7.0,9.0,6.0,1.0,0.6666666666666666,1.0,2729376.0,2097152.0,996875.0,0.36523916089245306,0.4753470420837402,"(0.35, 0.4]",-0.11010788119128712
7.0,9.0,5.0,0.0,0.0,0.8888888888888888,4782969.0,16384.0,16384.0,0.003425487390781751,1.0,"(-0.001, 0.05]",-0.9965745126092183
7.0,9.0,5.0,2.0,0.5555555555555556,0.4444444444444444,2965625.0,4554697.0,2737353.0,0.9230273551106428,0.6009956315425593,"(0.9, 0.95]",0.3220317235680835
7.0,9.0,5.0,6.0,0.2222222222222222,0.3333333333333333,4623225.0,2053593.0,1899450.0,0.4108495692941616,0.9249398493274956,"(0.4, 0.45]",-0.514090280033334
7.0,9.0,5.0,3.0,0.7777777777777777,0.7777777777777777,515625.0,1259712.0,19392.0,0.037608727272727266,0.01539399481786313,"(-0.001, 0.05]",0.022214732454864133
7.0,9.0,5.0,1.0,0.3333333333333333,0.1111111111111111,4085625.0,4782968.0,4085624.0,0.9999997552394064,0.8542026624472503,"(0.95, 1.0]",0.14579709279215614
7.0,9.0,6.0,0.0,0.4444444444444444,0.6666666666666666,3954096.0,216513.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,4.0,5.0,0.8888888888888888,0.6666666666666666,16384.0,697344.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,5.0,5.0,0.0,0.1111111111111111,4782969.0,4704844.0,4704844.0,0.98366600327119,1.0,"(0.95, 1.0]",-0.016333996728809974
7.0,9.0,6.0,1.0,0.7777777777777777,0.0,1259712.0,4782969.0,1259712.0,1.0,0.26337448559670784,"(0.95, 1.0]",0.7366255144032922
7.0,9.0,5.0,2.0,0.5555555555555556,0.5555555555555556,2965625.0,4554697.0,2737353.0,0.9230273551106428,0.6009956315425593,"(0.9, 0.95]",0.3220317235680835
7.0,9.0,5.0,0.0,0.0,1.0,4782969.0,16384.0,16384.0,0.003425487390781751,1.0,"(-0.001, 0.05]",-0.9965745126092183
7.0,9.0,5.0,3.0,0.7777777777777777,0.8888888888888888,515625.0,279936.0,1920.0,0.0037236363636363634,0.006858710562414266,"(-0.001, 0.05]",-0.0031350741987779024
7.0,9.0,5.0,6.0,0.2222222222222222,0.4444444444444444,4623225.0,828873.0,694575.0,0.15023603653293968,0.8379751783445715,"(0.15, 0.2]",-0.6877391418116318
7.0,9.0,5.0,1.0,0.3333333333333333,0.2222222222222222,4085625.0,4782912.0,4085568.0,0.999986048646168,0.8542009554012284,"(0.95, 1.0]",0.1457850932449396
7.0,9.0,6.0,0.0,0.4444444444444444,0.7777777777777777,3954096.0,32805.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,4.0,5.0,0.8888888888888888,0.7777777777777777,16384.0,159744.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,6.0,1.0,0.7777777777777777,0.1111111111111111,1259712.0,4782968.0,1259711.0,0.999999206167759,0.2633743315865797,"(0.95, 1.0]",0.7366248745811792
7.0,9.0,5.0,5.0,0.0,0.2222222222222222,4782969.0,4267344.0,4267344.0,0.8921956215898535,1.0,"(0.85, 0.9]",-0.10780437841014645
7.0,9.0,5.0,2.0,0.5555555555555556,0.6666666666666666,2965625.0,3882417.0,2136753.0,0.7205068071654374,0.55036669167686,"(0.7, 0.75]",0.17014011548857733
7.0,9.0,5.0,0.0,0.1111111111111111,0.0,4766585.0,4782969.0,4766585.0,1.0,0.9965745126092184,"(0.95, 1.0]",0.003425487390781634
7.0,9.0,5.0,3.0,0.7777777777777777,1.0,515625.0,279936.0,1920.0,0.0037236363636363634,0.006858710562414266,"(-0.001, 0.05]",-0.0031350741987779024
7.0,9.0,5.0,6.0,0.2222222222222222,0.5555555555555556,4623225.0,828873.0,694575.0,0.15023603653293968,0.8379751783445715,"(0.15, 0.2]",-0.6877391418116318
7.0,9.0,5.0,1.0,0.3333333333333333,0.3333333333333333,4085625.0,4781568.0,4084224.0,0.9996570904084442,0.8541599743013171,"(0.95, 1.0]",0.14549711610712712
7.0,9.0,6.0,0.0,0.4444444444444444,0.8888888888888888,3954096.0,2187.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,4.0,5.0,0.8888888888888888,0.8888888888888888,16384.0,16384.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,6.0,1.0,0.7777777777777777,0.2222222222222222,1259712.0,4782912.0,1259655.0,0.999954751562262,0.2633657069166232,"(0.95, 1.0]",0.7365890446456388
7.0,9.0,5.0,5.0,0.0,0.3333333333333333,4782969.0,3217344.0,3217344.0,0.6726667055546459,1.0,"(0.65, 0.7]",-0.3273332944453541
7.0,9.0,5.0,2.0,0.5555555555555556,0.7777777777777777,2965625.0,2470629.0,1133541.0,0.38222668071654375,0.4588066439760887,"(0.35, 0.4]",-0.07657996325954497
7.0,9.0,5.0,0.0,0.1111111111111111,0.1111111111111111,4766585.0,4704844.0,4688460.0,0.9836098590500326,0.996517631615416,"(0.95, 1.0]",-0.012907772565383335
7.0,9.0,5.0,3.0,0.8888888888888888,0.0,78125.0,4782969.0,78125.0,1.0,0.016333996728810075,"(0.95, 1.0]",0.9836660032711899
7.0,9.0,5.0,6.0,0.2222222222222222,0.6666666666666666,4623225.0,216513.0,127575.0,0.02759437405707055,0.5892255892255892,"(-0.001, 0.05]",-0.5616312151685187
7.0,9.0,5.0,1.0,0.3333333333333333,0.4444444444444444,4085625.0,4763648.0,4066304.0,0.995270980572128,0.8536113499570077,"(0.95, 1.0]",0.14165963061512032
7.0,9.0,6.0,0.0,0.4444444444444444,1.0,3954096.0,2187.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,4.0,5.0,0.8888888888888888,1.0,16384.0,16384.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,5.0,5.0,0.0,0.4444444444444444,4782969.0,1817344.0,1817344.0,0.3799614841743695,1.0,"(0.35, 0.4]",-0.6200385158256305
7.0,9.0,5.0,0.0,0.1111111111111111,0.2222222222222222,4766585.0,4267344.0,4250960.0,0.8918250697302157,0.9961606095032414,"(0.85, 0.9]",-0.10433553977302568
7.0,9.0,5.0,2.0,0.5555555555555556,0.8888888888888888,2965625.0,823543.0,285687.0,0.09633281348788196,0.3468999190084792,"(0.05, 0.1]",-0.25056710552059724
7.0,9.0,6.0,1.0,0.7777777777777777,0.3333333333333333,1259712.0,4781568.0,1258500.0,0.9990378753238836,0.26319818101509795,"(0.95, 1.0]",0.7358396943087856
7.0,9.0,5.0,3.0,0.8888888888888888,0.1111111111111111,78125.0,4780782.0,75938.0,0.9720064,0.015884012280836066,"(0.95, 1.0]",0.956122387719164
7.0,9.0,5.0,6.0,0.2222222222222222,0.7777777777777777,4623225.0,32805.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,5.0,1.0,0.3333333333333333,0.5555555555555556,4085625.0,4763648.0,4066304.0,0.995270980572128,0.8536113499570077,"(0.95, 1.0]",0.14165963061512032
7.0,9.0,6.0,0.0,0.5555555555555556,0.0,3954096.0,4782969.0,3954096.0,1.0,0.8267032464563329,"(0.95, 1.0]",0.17329675354366714
7.0,9.0,4.0,5.0,1.0,0.0,16384.0,4782969.0,16384.0,1.0,0.003425487390781751,"(0.95, 1.0]",0.9965745126092183
7.0,9.0,5.0,0.0,0.1111111111111111,0.3333333333333333,4766585.0,3217344.0,3200960.0,0.6715415753626548,0.9949076008036444,"(0.65, 0.7]",-0.3233660254409896
7.0,9.0,5.0,5.0,0.0,0.5555555555555556,4782969.0,1817344.0,1817344.0,0.3799614841743695,1.0,"(0.35, 0.4]",-0.6200385158256305
7.0,9.0,5.0,2.0,0.5555555555555556,1.0,2965625.0,823543.0,285687.0,0.09633281348788196,0.3468999190084792,"(0.05, 0.1]",-0.25056710552059724
7.0,9.0,6.0,1.0,0.7777777777777777,0.4444444444444444,1259712.0,4763648.0,1246250.0,0.9893134303713864,0.26161672734845226,"(0.95, 1.0]",0.7276967030229342
7.0,9.0,5.0,3.0,0.8888888888888888,0.2222222222222222,78125.0,4750164.0,65732.0,0.8413695999999999,0.013837838019908365,"(0.8, 0.85]",0.8275317619800916
7.0,9.0,5.0,6.0,0.2222222222222222,0.8888888888888888,4623225.0,2187.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,5.0,1.0,0.3333333333333333,0.6666666666666666,4085625.0,4620288.0,3922944.0,0.960182101881597,0.8490691489361702,"(0.95, 1.0]",0.11111295294542678
7.0,9.0,6.0,0.0,0.5555555555555556,0.1111111111111111,3954096.0,4503033.0,3674160.0,0.9292035398230089,0.8159300631374453,"(0.9, 0.95]",0.11327347668556353
7.0,9.0,4.0,5.0,1.0,0.1111111111111111,16384.0,4704844.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,6.0,1.0,0.7777777777777777,0.5555555555555556,1259712.0,4763648.0,1246250.0,0.9893134303713864,0.26161672734845226,"(0.95, 1.0]",0.7276967030229342
7.0,9.0,5.0,0.0,0.1111111111111111,0.4444444444444444,4766585.0,1817344.0,1800960.0,0.3778302495392404,0.99098464572475,"(0.35, 0.4]",-0.6131543961855096
7.0,9.0,5.0,2.0,0.6666666666666666,0.0,1565625.0,4782969.0,1565625.0,1.0,0.3273332944453539,"(0.95, 1.0]",0.672666705554646
7.0,9.0,5.0,5.0,0.0,0.6666666666666666,4782969.0,697344.0,697344.0,0.14579730707014826,1.0,"(0.1, 0.15]",-0.8542026929298517
7.0,9.0,5.0,6.0,0.2222222222222222,1.0,4623225.0,2187.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,5.0,3.0,0.8888888888888888,0.3333333333333333,78125.0,4566456.0,45320.0,0.5800960000000001,0.009924545424285268,"(0.55, 0.6]",0.5701714545757148
7.0,9.0,5.0,1.0,0.3333333333333333,0.7777777777777777,4085625.0,3932160.0,3256320.0,0.7970188159706287,0.828125,"(0.75, 0.8]",-0.031106184029371264
7.0,9.0,6.0,0.0,0.5555555555555556,0.2222222222222222,3954096.0,3523257.0,2694384.0,0.6814159292035398,0.7647423960273122,"(0.65, 0.7]",-0.08332646682377243
7.0,9.0,4.0,5.0,1.0,0.2222222222222222,16384.0,4267344.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,6.0,1.0,0.7777777777777777,0.6666666666666666,1259712.0,4620288.0,1171875.0,0.9302721574455114,0.25363678627825803,"(0.9, 0.95]",0.6766353711672534
7.0,9.0,5.0,0.0,0.1111111111111111,0.5555555555555556,4766585.0,1817344.0,1800960.0,0.3778302495392404,0.99098464572475,"(0.35, 0.4]",-0.6131543961855096
7.0,9.0,5.0,2.0,0.6666666666666666,0.1111111111111111,1565625.0,4782841.0,1565497.0,0.999918243512974,0.3273152923126652,"(0.95, 1.0]",0.6726029512003088
7.0,9.0,5.0,5.0,0.0,0.7777777777777777,4782969.0,159744.0,159744.0,0.03339850206012207,1.0,"(-0.001, 0.05]",-0.9666014979398779
7.0,9.0,5.0,6.0,0.3333333333333333,0.0,4085625.0,4782969.0,4085625.0,1.0,0.8542026929298517,"(0.95, 1.0]",0.14579730707014826
7.0,9.0,5.0,1.0,0.3333333333333333,0.8888888888888888,4085625.0,2097152.0,1622016.0,0.3970055988985773,0.7734375,"(0.35, 0.4]",-0.3764319011014227
7.0,9.0,5.0,3.0,0.8888888888888888,0.4444444444444444,78125.0,3954096.0,22640.0,0.289792,0.005725708227620169,"(0.25, 0.3]",0.28406629177237985
7.0,9.0,6.0,0.0,0.5555555555555556,0.3333333333333333,3954096.0,2053593.0,1224720.0,0.3097345132743363,0.5963791267305645,"(0.3, 0.35]",-0.28664461345622816
7.0,9.0,4.0,5.0,1.0,0.3333333333333333,16384.0,3217344.0,0.0,0.0,0.0,"(-0.001, 0.05]",0.0
7.0,9.0,6.0,1.0,0.7777777777777777,0.7777777777777777,1259712.0,3932160.0,909375.0,0.7218911941777169,0.2312660217285156,"(0.7, 0.75]",0.49062517244920123
7.0,9.0,5.0,0.0,0.1111111111111111,0.6666666666666666,4766585.0,697344.0,680960.0,0.1428611888805088,0.9765051395007344,"(0.1, 0.15]",-0.8336439506202256
7.0,9.0,5.0,2.0,0.6666666666666666,0.2222222222222222,1565625.0,4779705.0,1562361.0,0.9979152095808383,0.3268739388727965,"(0.95, 1.0]",0.6710412707080419
7.0,9.0,5.0,5.0,0.0,0.8888888888888888,4782969.0,16384.0,16384.0,0.003425487390781751,1.0,"(-0.001, 0.05]",-0.9965745126092183
7.0,9.0,5.0,6.0,0.3333333333333333,0.1111111111111111,4085625.0,4503033.0,3806250.0,0.9316200091785224,0.8452636256496455,"(0.9, 0.95]",0.08635638352887687
